-- id, data, cliente, sistema
"14247","2013-04-09","14247","8"
"14248","1996-07-15","14248","2"
"14249","2016-03-07","14249","7"
"14250","1989-03-18","14250","8"
"14251","1993-11-15","14251","2"
"14252","2015-01-03","14252","9"
"14253","1990-01-22","14253","2"
"14254","1975-10-19","14254","6"
"14255","1980-11-19","14255","3"
"14256","1979-01-23","14256","5"
"14257","2012-06-07","14257","3"
"14258","2008-07-07","14258","6"
"14259","2015-05-21","14259","2"
"14260","1977-07-07","14260","9"
"14261","2015-08-22","14261","6"
"14262","2002-11-15","14262","6"
"14263","1974-02-16","14263","3"
"14264","2014-06-21","14264","8"
"14265","2006-08-22","14265","8"
"14266","1970-05-08","14266","4"
"14267","1970-04-10","14267","5"
"14268","1970-01-28","14268","6"
"14269","1989-04-04","14269","6"
"14270","1990-02-14","14270","5"
"14271","2009-01-30","14271","2"
"14272","2018-01-18","14272","5"
"14273","2016-02-28","14273","8"
"14274","2005-11-25","14274","5"
"14275","1983-03-08","14275","7"
"14276","2004-10-02","14276","3"
"14277","1998-03-19","14277","3"
"14278","2005-11-03","14278","6"
"14279","1976-08-17","14279","4"
"14280","2003-07-30","14280","8"
"14281","2004-05-18","14281","4"
"14282","2014-10-18","14282","8"
"14283","2019-09-09","14283","1"
"14284","1984-08-25","14284","5"
"14285","1996-07-05","14285","3"
"14286","1970-09-22","14286","9"
"14287","2016-12-17","14287","9"
"14288","2020-09-07","14288","5"
"14289","1974-01-08","14289","9"
"14290","1985-09-24","14290","9"
"14291","2001-01-10","14291","4"
"14292","2008-08-03","14292","7"
"14293","1992-04-26","14293","3"
"14294","1989-04-20","14294","4"
"14295","2015-06-16","14295","3"
"14296","1976-11-21","14296","5"
"14297","1998-12-24","14297","3"
"14298","1979-09-10","14298","2"
"14299","1992-11-29","14299","8"
"14300","2019-01-12","14300","6"
"14301","2020-12-16","14301","4"
"14302","1988-10-07","14302","4"
"14303","1976-06-08","14303","9"
"14304","2001-04-28","14304","6"
"14305","2009-10-14","14305","5"
"14306","1974-03-04","14306","7"
"14307","1979-10-17","14307","8"
"14308","1982-02-21","14308","7"
"14309","2001-09-13","14309","4"
"14310","1984-06-13","14310","4"
"14311","1981-09-20","14311","1"
"14312","2003-01-24","14312","2"
"14313","2005-06-04","14313","2"
"14314","1990-02-14","14314","5"
"14315","1987-11-08","14315","1"
"14316","2015-12-28","14316","1"
"14317","1975-01-22","14317","1"
"14318","1995-11-18","14318","7"
"14319","2004-07-27","14319","6"
"14320","1977-09-01","14320","9"
"14321","2019-08-14","14321","1"
"14322","2015-08-23","14322","3"
"14323","1971-11-25","14323","2"
"14324","2020-05-27","14324","1"
"14325","2007-03-31","14325","7"
"14326","2014-05-20","14326","2"
"14327","1989-12-30","14327","5"
"14328","1971-09-18","14328","4"
"14329","1997-09-23","14329","9"
"14330","2008-02-18","14330","1"
"14331","1992-06-23","14331","2"
"14332","2004-11-11","14332","8"
"14333","2006-04-18","14333","7"
"14334","1975-12-29","14334","2"
"14335","2003-06-10","14335","6"
"14336","2001-07-15","14336","5"
"14337","2006-09-09","14337","6"
"14338","1999-06-25","14338","2"
"14339","1994-10-25","14339","8"
"14340","1980-11-30","14340","5"
"14341","1991-09-01","14341","6"
"14342","2016-09-27","14342","4"
"14343","1972-09-25","14343","7"
"14344","1973-10-17","14344","7"
"14345","1980-12-16","14345","2"
"14346","2019-11-06","14346","4"
"14347","1997-06-02","14347","4"
"14348","1975-07-02","14348","6"
"14349","1983-05-28","14349","7"
"14350","1980-03-06","14350","4"
"14351","2003-12-13","14351","8"
"14352","2018-04-29","14352","8"
"14353","2019-11-01","14353","1"
"14354","1996-01-24","14354","7"
"14355","1980-08-15","14355","5"
"14356","1985-04-21","14356","9"
"14357","2016-03-25","14357","7"
"14358","2020-05-15","14358","7"
"14359","2011-02-28","14359","1"
"14360","1987-12-06","14360","2"
"14361","2016-03-05","14361","8"
"14362","1970-04-18","14362","3"
"14363","2015-02-22","14363","9"
"14364","1972-02-13","14364","1"
"14365","1977-03-02","14365","6"
"14366","1971-08-03","14366","9"
"14367","1977-10-27","14367","9"
"14368","1982-09-05","14368","8"
"14369","2004-05-26","14369","4"
"14370","1976-10-03","14370","8"
"14371","1991-09-26","14371","6"
"14372","1979-07-28","14372","2"
"14373","2011-03-11","14373","3"
"14374","1973-12-03","14374","8"
"14375","1992-06-21","14375","4"
"14376","2013-02-02","14376","8"
"14377","2013-05-01","14377","1"
"14378","1997-08-12","14378","7"
"14379","1997-11-16","14379","8"
"14380","1975-09-11","14380","4"
"14381","1998-12-04","14381","4"
"14382","1999-10-26","14382","2"
"14383","2019-06-20","14383","4"
"14384","1995-05-20","14384","7"
"14385","1996-04-14","14385","8"
"14386","1989-01-10","14386","8"
"14387","2018-05-13","14387","2"
"14388","2006-07-30","14388","1"
"14389","1986-10-26","14389","1"
"14390","1992-01-01","14390","1"
"14391","1998-04-26","14391","6"
"14392","2005-08-05","14392","4"
"14393","2012-06-21","14393","4"
"14394","2003-10-12","14394","4"
"14395","1972-04-05","14395","3"
"14396","1979-01-04","14396","4"
"14397","1995-08-01","14397","5"
"14398","1990-08-27","14398","3"
"14399","1992-11-20","14399","1"
"14400","2017-12-26","14400","4"
"14401","1989-04-06","14401","6"
"14402","1984-10-23","14402","1"
"14403","2012-03-19","14403","1"
"14404","1977-05-19","14404","9"
"14405","2020-09-26","14405","7"
"14406","2018-08-19","14406","6"
"14407","1994-08-18","14407","9"
"14408","1976-05-05","14408","1"
"14409","2021-01-05","14409","6"
"14410","1988-08-21","14410","7"
"14411","1978-07-31","14411","5"
"14412","2019-12-27","14412","8"
"14413","2003-05-17","14413","2"
"14414","2015-07-09","14414","8"
"14415","2005-06-13","14415","5"
"14416","1991-07-04","14416","9"
"14417","2019-07-25","14417","3"
"14418","1980-06-17","14418","8"
"14419","1975-02-04","14419","1"
"14420","2010-04-25","14420","4"
"14421","1992-09-08","14421","2"
"14422","2005-10-31","14422","1"
"14423","1995-08-23","14423","5"
"14424","2011-02-15","14424","2"
"14425","1984-02-04","14425","6"
"14426","1982-04-11","14426","5"
"14427","1970-01-05","14427","2"
"14428","1970-03-27","14428","3"
"14429","2011-01-22","14429","1"
"14430","2007-05-27","14430","7"
"14431","1991-07-17","14431","6"
"14432","1985-03-16","14432","4"
"14433","1988-05-14","14433","7"
"14434","1994-11-22","14434","6"
"14435","2008-01-03","14435","2"
"14436","1993-04-02","14436","4"
"14437","2017-08-04","14437","9"
"14438","1970-08-24","14438","8"
"14439","1981-07-06","14439","6"
"14440","1982-02-16","14440","1"
"14441","1976-12-07","14441","8"
"14442","1991-07-09","14442","3"
"14443","1989-06-30","14443","4"
"14444","1990-11-01","14444","8"
"14445","2012-12-05","14445","3"
"14446","1974-10-12","14446","4"
"14447","1980-01-04","14447","8"
"14448","1972-05-24","14448","6"
"14449","1978-08-10","14449","5"
"14450","1981-07-11","14450","3"
"14451","1976-10-09","14451","9"
"14452","1995-07-08","14452","2"
"14453","1976-10-04","14453","2"
"14454","1971-01-19","14454","8"
"14455","1989-04-09","14455","3"
"14456","1972-07-31","14456","6"
"14457","1993-07-30","14457","1"
"14458","1978-04-22","14458","9"
"14459","1971-02-16","14459","1"
"14460","1974-01-09","14460","5"
"14461","1995-04-05","14461","3"
"14462","1997-04-26","14462","8"
"14463","1998-04-10","14463","9"
"14464","2008-09-14","14464","7"
"14465","1976-11-01","14465","8"
"14466","1980-07-11","14466","1"
"14467","1994-08-13","14467","4"
"14468","2015-10-04","14468","2"
"14469","1984-09-20","14469","4"
"14470","2014-10-11","14470","5"
"14471","2005-01-26","14471","2"
"14472","1987-03-11","14472","5"
"14473","2009-02-12","14473","4"
"14474","1973-10-14","14474","3"
"14475","1986-03-12","14475","5"
"14476","1993-10-12","14476","9"
"14477","1976-05-03","14477","6"
"14478","2017-07-02","14478","6"
"14479","2016-03-02","14479","7"
"14480","1985-08-20","14480","6"
"14481","1979-09-02","14481","3"
"14482","1994-11-06","14482","5"
"14483","2001-10-09","14483","6"
"14484","1990-10-14","14484","7"
"14485","1976-06-08","14485","7"
"14486","1997-04-06","14486","2"
"14487","2009-08-10","14487","6"
"14488","1983-12-15","14488","6"
"14489","1971-12-28","14489","7"
"14490","2019-05-25","14490","7"
"14491","2008-05-13","14491","6"
"14492","1980-04-29","14492","3"
"14493","1978-02-25","14493","1"
"14494","1974-03-18","14494","9"
"14495","2000-06-18","14495","5"
"14496","1995-06-27","14496","1"
"14497","1998-06-24","14497","7"
"14498","1975-05-19","14498","6"
"14499","1997-06-21","14499","7"
"14500","1982-01-16","14500","3"
"14501","2017-04-21","14501","5"
"14502","1971-06-04","14502","4"
"14503","2003-10-10","14503","1"
"14504","2015-03-12","14504","6"
"14505","1981-11-23","14505","8"
"14506","2012-09-03","14506","8"
"14507","2012-07-26","14507","3"
"14508","1998-06-08","14508","9"
"14509","1974-10-13","14509","5"
"14510","2005-07-25","14510","4"
"14511","2001-06-19","14511","3"
"14512","2008-02-19","14512","1"
"14513","2017-01-29","14513","6"
"14514","2011-04-22","14514","8"
"14515","1983-08-03","14515","9"
"14516","2015-04-01","14516","2"
"14517","1977-09-10","14517","5"
"14518","1981-03-28","14518","6"
"14519","2018-04-18","14519","8"
"14520","1995-05-27","14520","3"
"14521","2001-01-02","14521","8"
"14522","2014-02-15","14522","7"
"14523","1987-09-08","14523","2"
"14524","1984-10-05","14524","9"
"14525","1991-08-13","14525","6"
"14526","2002-02-05","14526","5"
"14527","1976-10-02","14527","9"
"14528","1984-06-02","14528","2"
"14529","1971-11-13","14529","3"
"14530","1971-08-10","14530","4"
"14531","2018-03-24","14531","9"
"14532","1977-10-23","14532","2"
"14533","1972-09-04","14533","2"
"14534","1993-05-17","14534","3"
"14535","2011-07-13","14535","7"
"14536","1971-03-28","14536","2"
"14537","1992-07-04","14537","6"
"14538","2003-07-14","14538","8"
"14539","1987-09-22","14539","5"
"14540","1987-08-09","14540","2"
"14541","1988-01-18","14541","7"
"14542","1981-10-01","14542","8"
"14543","2010-01-10","14543","3"
"14544","1977-07-12","14544","8"
"14545","1985-02-21","14545","4"
"14546","2018-06-29","14546","4"
"14547","1970-08-27","14547","5"
"14548","1984-02-15","14548","2"
"14549","2000-05-08","14549","2"
"14550","2003-01-30","14550","4"
"14551","1971-08-20","14551","8"
"14552","1987-11-03","14552","8"
"14553","1978-08-22","14553","4"
"14554","1987-04-15","14554","1"
"14555","1980-01-05","14555","3"
"14556","1970-01-05","14556","7"
"14557","1985-07-07","14557","4"
"14558","1979-05-09","14558","3"
"14559","1998-08-31","14559","4"
"14560","1973-04-17","14560","6"
"14561","1986-07-16","14561","7"
"14562","2012-02-14","14562","1"
"14563","1983-04-12","14563","7"
"14564","2008-09-13","14564","6"
"14565","2019-05-21","14565","4"
"14566","1970-07-15","14566","2"
"14567","2016-05-26","14567","9"
"14568","1984-03-23","14568","6"
"14569","2006-03-04","14569","2"
"14570","2019-03-16","14570","2"
"14571","2004-03-22","14571","5"
"14572","2006-07-31","14572","4"
"14573","1999-02-09","14573","2"
"14574","2007-11-29","14574","6"
"14575","2010-08-26","14575","6"
"14576","2018-10-08","14576","4"
"14577","1998-12-31","14577","4"
"14578","1977-04-13","14578","5"
"14579","1973-07-07","14579","8"
"14580","2019-08-13","14580","9"
"14581","1985-01-06","14581","3"
"14582","2009-10-19","14582","4"
"14583","2006-03-30","14583","7"
"14584","1986-06-11","14584","1"
"14585","1979-10-31","14585","5"
"14586","2014-10-18","14586","5"
"14587","2010-08-13","14587","5"
"14588","1973-09-07","14588","5"
"14589","2007-07-25","14589","2"
"14590","2013-01-03","14590","2"
"14591","2003-09-18","14591","9"
"14592","1991-03-21","14592","8"
"14593","2005-02-25","14593","9"
"14594","1996-06-09","14594","8"
"14595","1971-10-13","14595","4"
"14596","1985-08-20","14596","5"
"14597","2016-04-16","14597","5"
"14598","2014-08-01","14598","5"
"14599","2002-02-09","14599","4"
"14600","2015-06-23","14600","9"
"14601","2001-09-07","14601","4"
"14602","1983-09-05","14602","5"
"14603","2019-01-07","14603","9"
"14604","1981-07-24","14604","1"
"14605","2005-06-23","14605","4"
"14606","2015-12-12","14606","8"
"14607","1981-02-24","14607","3"
"14608","2020-07-05","14608","8"
"14609","1980-12-03","14609","8"
"14610","1991-01-15","14610","5"
"14611","2019-04-21","14611","6"
"14612","1992-03-23","14612","5"
"14613","2019-07-24","14613","8"
"14614","1982-03-28","14614","8"
"14615","2018-03-27","14615","3"
"14616","1997-12-27","14616","9"
"14617","2009-04-08","14617","5"
"14618","2012-04-27","14618","6"
"14619","1993-01-05","14619","9"
"14620","2018-12-05","14620","8"
"14621","1992-04-15","14621","6"
"14622","1997-11-09","14622","5"
"14623","1981-05-17","14623","4"
"14624","1982-04-01","14624","4"
"14625","1977-02-10","14625","3"
"14626","2001-06-25","14626","4"
"14627","1982-01-10","14627","5"
"14628","2012-01-28","14628","3"
"14629","1979-06-13","14629","8"
"14630","1991-01-12","14630","2"
"14631","2010-06-30","14631","7"
"14632","1977-11-19","14632","5"
"14633","1982-01-30","14633","4"
"14634","1986-05-06","14634","8"
"14635","2009-02-13","14635","2"
"14636","1973-11-29","14636","4"
"14637","1976-10-08","14637","9"
"14638","1993-08-23","14638","7"
"14639","1996-12-26","14639","8"
"14640","1987-03-25","14640","2"
"14641","1999-09-12","14641","4"
"14642","1976-05-13","14642","6"
"14643","1997-07-14","14643","3"
"14644","1971-07-27","14644","1"
"14645","2006-08-27","14645","3"
"14646","2019-12-20","14646","7"
"14647","1992-10-10","14647","8"
"14648","1989-10-23","14648","4"
"14649","2009-12-09","14649","1"
"14650","2017-06-14","14650","2"
"14651","1998-02-05","14651","5"
"14652","1999-02-09","14652","1"
"14653","2012-11-26","14653","8"
"14654","2015-07-31","14654","8"
"14655","2012-10-16","14655","3"
"14656","2006-02-28","14656","8"
"14657","1985-02-22","14657","6"
"14658","1994-08-13","14658","3"
"14659","2017-01-28","14659","8"
"14660","2004-11-06","14660","1"
"14661","1982-11-20","14661","2"
"14662","1991-07-26","14662","9"
"14663","2004-09-27","14663","9"
"14664","1985-02-22","14664","2"
"14665","2016-04-22","14665","1"
"14666","1993-08-26","14666","6"
"14667","2017-06-10","14667","9"
"14668","2009-10-18","14668","6"
"14669","1988-06-28","14669","7"
"14670","1998-12-08","14670","3"
"14671","2001-03-31","14671","3"
"14672","2006-05-13","14672","2"
"14673","1974-12-12","14673","5"
"14674","1984-05-25","14674","3"
"14675","1988-11-21","14675","4"
"14676","2016-03-09","14676","1"
"14677","1973-07-01","14677","6"
"14678","1999-01-12","14678","9"
"14679","1990-10-10","14679","9"
"14680","1983-09-10","14680","4"
"14681","1986-02-08","14681","2"
"14682","2017-08-08","14682","4"
"14683","1980-12-28","14683","6"
"14684","2010-06-28","14684","4"
"14685","1998-09-26","14685","6"
"14686","2001-05-18","14686","4"
"14687","1974-03-13","14687","4"
"14688","2000-07-29","14688","1"
"14689","2015-08-13","14689","2"
"14690","2017-04-28","14690","6"
"14691","1994-06-14","14691","2"
"14692","2010-05-13","14692","7"
"14693","1991-09-26","14693","9"
"14694","1975-04-01","14694","4"
"14695","1992-05-11","14695","6"
"14696","1976-01-08","14696","5"
"14697","1979-11-21","14697","3"
"14698","2000-11-07","14698","6"
"14699","1970-05-27","14699","8"
"14700","1993-02-10","14700","1"
"14701","1998-10-01","14701","3"
"14702","2018-08-28","14702","1"
"14703","2003-06-11","14703","8"
"14704","2005-04-27","14704","3"
"14705","2015-12-08","14705","7"
"14706","1978-04-30","14706","1"
"14707","2003-10-27","14707","8"
"14708","1973-07-09","14708","8"
"14709","1989-01-03","14709","9"
"14710","1994-01-06","14710","8"
"14711","2017-06-10","14711","9"
"14712","1983-11-01","14712","8"
"14713","1978-05-13","14713","1"
"14714","1973-03-18","14714","7"
"14715","1986-10-28","14715","3"
"14716","1982-05-30","14716","5"
"14717","1992-09-10","14717","4"
"14718","1993-04-23","14718","4"
"14719","1988-01-19","14719","3"
"14720","2008-01-10","14720","3"
"14721","1985-07-15","14721","2"
"14722","1999-12-23","14722","8"
"14723","2011-04-21","14723","7"
"14724","1994-07-20","14724","3"
"14725","1993-09-27","14725","1"
"14726","1975-07-12","14726","8"
"14727","1971-03-27","14727","1"
"14728","2017-06-27","14728","3"
"14729","2003-05-09","14729","5"
"14730","2018-12-24","14730","5"
"14731","2014-11-19","14731","3"
"14732","1992-02-25","14732","8"
"14733","2001-10-08","14733","2"
"14734","2011-06-04","14734","9"
"14735","1991-02-16","14735","5"
"14736","1974-02-09","14736","9"
"14737","1988-01-29","14737","6"
"14738","2007-04-12","14738","5"
"14739","2002-09-08","14739","5"
"14740","1979-08-14","14740","9"
"14741","1998-05-26","14741","1"
"14742","1992-08-27","14742","8"
"14743","2007-06-12","14743","1"
"14744","2020-07-28","14744","8"
"14745","2005-03-16","14745","5"
"14746","1987-01-23","14746","5"
"14747","2017-05-13","14747","5"
"14748","2007-01-08","14748","2"
"14749","2011-03-24","14749","8"
"14750","1975-08-16","14750","3"
"14751","1977-01-15","14751","4"
"14752","2013-08-09","14752","3"
"14753","2020-09-15","14753","5"
"14754","2018-02-02","14754","1"
"14755","1990-05-19","14755","9"
"14756","1994-03-18","14756","9"
"14757","1994-02-24","14757","2"
"14758","2017-10-25","14758","1"
"14759","2019-09-05","14759","3"
"14760","1985-03-17","14760","6"
"14761","2011-06-26","14761","9"
"14762","2010-07-14","14762","3"
"14763","2013-01-02","14763","7"
"14764","2014-10-07","14764","7"
"14765","1971-04-13","14765","2"
"14766","2018-04-17","14766","8"
"14767","1977-04-08","14767","3"
"14768","2004-11-24","14768","3"
"14769","1976-08-21","14769","7"
"14770","2012-10-30","14770","5"
"14771","1986-11-05","14771","8"
"14772","1989-10-30","14772","2"
"14773","1987-10-31","14773","6"
"14774","2009-12-29","14774","9"
"14775","2000-05-05","14775","8"
"14776","1970-11-10","14776","5"
"14777","1990-08-14","14777","6"
"14778","1991-12-09","14778","1"
"14779","2008-10-03","14779","7"
"14780","1993-12-18","14780","4"
"14781","2016-06-19","14781","5"
"14782","1971-12-08","14782","5"
"14783","1992-04-10","14783","6"
"14784","2009-06-26","14784","1"
"14785","1998-11-30","14785","2"
"14786","2020-09-08","14786","6"
"14787","1981-12-06","14787","2"
"14788","2018-03-20","14788","7"
"14789","1990-12-18","14789","1"
"14790","1997-03-11","14790","3"
"14791","1987-10-14","14791","8"
"14792","1984-06-27","14792","7"
"14793","2007-06-27","14793","1"
"14794","2004-01-28","14794","4"
"14795","2005-12-19","14795","9"
"14796","1986-12-03","14796","2"
"14797","1970-02-28","14797","6"
"14798","1971-04-04","14798","3"
"14799","1972-08-18","14799","7"
"14800","1993-04-29","14800","9"
"14801","2004-05-30","14801","7"
"14802","2004-10-08","14802","4"
"14803","2004-11-24","14803","3"
"14804","2002-04-11","14804","2"
"14805","2015-02-26","14805","6"
"14806","1998-09-05","14806","2"
"14807","2017-11-06","14807","2"
"14808","1982-01-09","14808","6"
"14809","1981-04-19","14809","5"
"14810","2015-05-13","14810","8"
"14811","1996-10-18","14811","9"
"14812","2020-06-11","14812","6"
"14813","1990-07-10","14813","8"
"14814","2016-03-04","14814","7"
"14815","1993-05-09","14815","8"
"14816","1997-11-18","14816","1"
"14817","1986-12-22","14817","9"
"14818","2013-02-04","14818","6"
"14819","2019-06-24","14819","4"
"14820","1993-12-28","14820","7"
"14821","2014-03-20","14821","7"
"14822","1998-01-31","14822","2"
"14823","1992-11-20","14823","7"
"14824","1990-07-09","14824","4"
"14825","1984-07-18","14825","4"
"14826","2000-02-22","14826","8"
"14827","1996-01-04","14827","3"
"14828","1993-02-12","14828","4"
"14829","1974-04-18","14829","7"
"14830","1971-08-08","14830","8"
"14831","2010-06-20","14831","6"
"14832","2013-07-12","14832","9"
"14833","2020-08-17","14833","5"
"14834","2005-06-10","14834","6"
"14835","2004-08-10","14835","4"
"14836","1979-12-06","14836","5"
"14837","2007-05-30","14837","2"
"14838","1982-05-10","14838","3"
"14839","1984-09-02","14839","8"
"14840","2002-02-01","14840","8"
"14841","2000-01-13","14841","7"
"14842","1992-10-24","14842","8"
"14843","1999-09-04","14843","5"
"14844","1980-09-14","14844","8"
"14845","1982-06-24","14845","3"
"14846","2010-11-17","14846","9"
"14847","2008-09-17","14847","1"
"14848","1972-04-24","14848","1"
"14849","1978-11-11","14849","1"
"14850","1974-05-30","14850","6"
"14851","2018-10-08","14851","9"
"14852","1997-04-21","14852","8"
"14853","1974-05-27","14853","3"
"14854","1982-10-21","14854","9"
"14855","1994-08-04","14855","1"
"14856","1992-04-06","14856","4"
"14857","2020-12-21","14857","3"
"14858","1993-11-06","14858","9"
"14859","2018-03-12","14859","8"
"14860","2016-08-03","14860","1"
"14861","1993-04-07","14861","6"
"14862","2015-04-24","14862","7"
"14863","2020-09-26","14863","1"
"14864","1988-01-06","14864","1"
"14865","1979-06-10","14865","6"
"14866","2014-03-07","14866","2"
"14867","2011-12-17","14867","8"
"14868","2010-04-13","14868","6"
"14869","1993-12-09","14869","5"
"14870","1997-10-21","14870","1"
"14871","1994-10-19","14871","5"
"14872","2020-12-16","14872","7"
"14873","1998-10-16","14873","3"
"14874","2017-11-28","14874","3"
"14875","2006-08-23","14875","3"
"14876","2008-08-14","14876","4"
"14877","2003-05-11","14877","1"
"14878","1972-08-26","14878","4"
"14879","2018-07-14","14879","7"
"14880","1970-10-07","14880","3"
"14881","1984-02-20","14881","3"
"14882","1998-05-29","14882","8"
"14883","1970-04-06","14883","2"
"14884","1994-01-01","14884","8"
"14885","1994-05-10","14885","2"
"14886","1972-12-19","14886","2"
"14887","2014-07-17","14887","3"
"14888","1970-04-09","14888","3"
"14889","1996-07-30","14889","9"
"14890","1986-03-29","14890","4"
"14891","1985-01-26","14891","8"
"14892","2018-03-12","14892","1"
"14893","1990-10-13","14893","3"
"14894","2008-12-03","14894","4"
"14895","2015-08-14","14895","7"
"14896","1973-06-21","14896","2"
"14897","1986-09-08","14897","8"
"14898","2015-06-22","14898","8"
"14899","2019-04-13","14899","1"
"14900","2011-06-29","14900","3"
"14901","2015-10-06","14901","4"
"14902","2009-05-27","14902","2"
"14903","2011-05-01","14903","6"
"14904","1995-01-10","14904","6"
"14905","2013-01-10","14905","7"
"14906","2019-01-14","14906","2"
"14907","1998-10-05","14907","2"
"14908","1980-06-23","14908","2"
"14909","1987-10-28","14909","1"
"14910","1981-11-03","14910","4"
"14911","2007-03-10","14911","9"
"14912","1988-08-12","14912","5"
"14913","2000-07-04","14913","3"
"14914","1980-11-14","14914","7"
"14915","2004-06-19","14915","7"
"14916","1989-10-06","14916","5"
"14917","1988-05-10","14917","5"
"14918","1985-01-05","14918","2"
"14919","1989-05-20","14919","1"
"14920","1998-02-18","14920","2"
"14921","1991-07-22","14921","6"
"14922","2000-02-23","14922","4"
"14923","2020-03-29","14923","2"
"14924","1978-02-11","14924","4"
"14925","1986-03-28","14925","3"
"14926","1992-08-15","14926","2"
"14927","1971-12-04","14927","6"
"14928","1978-02-25","14928","7"
"14929","2004-10-23","14929","8"
"14930","1986-02-19","14930","8"
"14931","1997-11-14","14931","4"
"14932","1979-10-03","14932","7"
"14933","2016-03-08","14933","6"
"14934","1982-12-09","14934","2"
"14935","1976-09-20","14935","1"
"14936","1985-11-08","14936","7"
"14937","2004-01-07","14937","3"
"14938","1992-07-11","14938","1"
"14939","1991-03-12","14939","6"
"14940","1978-06-18","14940","3"
"14941","1987-08-17","14941","8"
"14942","1985-09-05","14942","9"
"14943","1986-04-12","14943","4"
"14944","1971-05-16","14944","1"
"14945","2007-12-23","14945","2"
"14946","2000-02-12","14946","4"
"14947","1972-08-02","14947","8"
"14948","2011-04-16","14948","7"
"14949","2003-09-12","14949","7"
"14950","1975-04-26","14950","2"
"14951","1985-07-30","14951","7"
"14952","2018-01-05","14952","1"
"14953","1974-10-24","14953","9"
"14954","2005-03-22","14954","8"
"14955","1976-03-18","14955","4"
"14956","1984-03-16","14956","1"
"14957","2020-10-30","14957","3"
"14958","2018-08-28","14958","7"
"14959","2002-11-07","14959","4"
"14960","1984-04-06","14960","1"
"14961","1989-02-14","14961","7"
"14962","1979-03-08","14962","7"
"14963","2001-12-22","14963","2"
"14964","1981-11-28","14964","3"
"14965","1992-06-24","14965","2"
"14966","1971-11-26","14966","4"
"14967","1981-11-29","14967","2"
"14968","1993-06-29","14968","8"
"14969","1991-05-21","14969","7"
"14970","2020-06-22","14970","7"
"14971","1974-11-10","14971","9"
"14972","1991-07-25","14972","9"
"14973","1990-04-15","14973","3"
"14974","2002-11-18","14974","2"
"14975","1978-08-27","14975","4"
"14976","1998-09-02","14976","1"
"14977","2006-12-28","14977","8"
"14978","2016-03-14","14978","6"
"14979","1973-10-02","14979","8"
"14980","2019-03-31","14980","7"
"14981","1987-11-18","14981","8"
"14982","2011-08-01","14982","4"
"14983","1981-07-24","14983","6"
"14984","1985-05-23","14984","7"
"14985","1974-11-07","14985","4"
"14986","1986-11-03","14986","7"
"14987","2014-08-02","14987","5"
"14988","2013-12-14","14988","4"
"14989","2011-04-13","14989","9"
"14990","1994-02-22","14990","1"
"14991","2004-08-07","14991","1"
"14992","1992-10-14","14992","8"
"14993","2001-05-08","14993","1"
"14994","2012-05-13","14994","1"
"14995","2005-02-24","14995","3"
"14996","2008-12-22","14996","8"
"14997","2009-06-18","14997","9"
"14998","2011-04-11","14998","9"
"14999","2008-10-07","14999","6"
"15000","1994-03-20","15000","8"
"15001","1994-10-02","15001","4"
"15002","1989-01-28","15002","1"
"15003","1990-03-08","15003","4"
"15004","1974-01-17","15004","1"
"15005","2019-08-16","15005","4"
"15006","1982-10-29","15006","6"
"15007","1982-08-20","15007","8"
"15008","1980-05-25","15008","6"
"15009","1981-02-20","15009","7"
"15010","1999-05-15","15010","3"
"15011","2006-07-24","15011","4"
"15012","1996-12-27","15012","3"
"15013","1979-05-15","15013","3"
"15014","1993-12-26","15014","2"
"15015","2014-10-11","15015","6"
"15016","2017-11-11","15016","4"
"15017","2007-05-06","15017","1"
"15018","1982-09-14","15018","3"
"15019","2009-07-13","15019","9"
"15020","2001-01-19","15020","2"
"15021","2007-04-24","15021","7"
"15022","1972-04-27","15022","1"
"15023","1975-01-16","15023","1"
"15024","1986-03-01","15024","3"
"15025","1970-11-19","15025","9"
"15026","1973-04-07","15026","8"
"15027","1976-05-11","15027","7"
"15028","2008-09-09","15028","2"
"15029","1988-09-14","15029","6"
"15030","1975-04-16","15030","9"
"15031","1985-11-22","15031","7"
"15032","2001-05-16","15032","3"
"15033","1976-12-17","15033","3"
"15034","2007-02-09","15034","5"
"15035","2018-07-15","15035","5"
"15036","2016-08-31","15036","5"
"15037","1993-03-23","15037","6"
"15038","1974-12-19","15038","7"
"15039","1983-03-11","15039","6"
"15040","1984-10-09","15040","6"
"15041","1980-04-24","15041","5"
"15042","1992-08-21","15042","7"
"15043","2010-06-22","15043","8"
"15044","1973-08-08","15044","2"
"15045","1983-05-10","15045","4"
"15046","1988-04-03","15046","6"
"15047","2000-05-04","15047","7"
"15048","2014-07-20","15048","5"
"15049","1978-05-25","15049","5"
"15050","2011-11-29","15050","2"
"15051","1985-05-09","15051","5"
"15052","1970-08-01","15052","7"
"15053","1975-04-12","15053","6"
"15054","1984-10-16","15054","4"
"15055","1978-06-14","15055","1"
"15056","1983-04-17","15056","4"
"15057","2010-05-03","15057","8"
"15058","1997-01-07","15058","7"
"15059","2013-09-25","15059","1"
"15060","2003-03-19","15060","8"
"15061","1975-09-04","15061","5"
"15062","2014-05-22","15062","3"
"15063","2006-06-25","15063","4"
"15064","2010-10-23","15064","5"
"15065","1976-09-02","15065","5"
"15066","2006-01-17","15066","1"
"15067","1971-12-09","15067","9"
"15068","2000-11-11","15068","6"
